DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,LAT,LNG
18404,2.01009E+11,500 BLOCK N 20TH ST,4/18/2010,2010,9,1900,18,615,39.9630997,-75.17108461
18743,2.01009E+11,100 BLOCK S 20TH ST,4/23/2010,2010,9,500,15,615,39.9512116,-75.17367682
18857,2.01009E+11,2000 BLOCK HAMILTON ST,4/24/2010,2010,9,0,2,615,39.9622778,-75.17129426
20155,2.01009E+11,1900 BLOCK VINE ST,5/1/2010,2010,9,300,14,615,39.9591127,-75.17037945
20213,2.01009E+11,1600 BLOCK PINE ST,5/1/2010,2010,9,199,21,625,39.9461122,-75.16930302
21205,2.01009E+11,2600 BLOCK PENNSYLVANIA AVE,5/7/2010,2010,9,500,0,615,39.9678298,-75.18018499
21337,2.01009E+11,1800 BLOCK VINE ST,5/7/2010,2010,9,400,17,615,39.9584608,-75.16886965
21342,2.01009E+11,100 BLOCK S 18TH ST,5/7/2010,2010,9,2900,18,615,39.9516612,-75.1703412
22843,2.01009E+11,200 BLOCK S 25TH ST,5/15/2010,2010,9,1500,11,615,39.9502218,-75.18085092
24247,2.01009E+11,1800 BLOCK WALNUT ST,5/22/2010,2010,9,400,23,615,39.9501364,-75.17068454
24831,2.01009E+11,1500 BLOCK SANSOM ST,5/26/2010,2010,9,500,7,615,39.9503603,-75.16610862
25082,2.01009E+11,1700 BLOCK WALNUT ST,5/26/2010,2010,9,280,16,615,39.9499475,-75.16912167
26881,2.01009E+11,1600 BLOCK JOHN F KENNEDY BLVD,6/5/2010,2010,9,375,19,615,39.9538027,-75.16665572
28128,2.01009E+11,2600 BLOCK PENNSYLVANIA AVE,6/12/2010,2010,9,0,4,635,39.9678298,-75.18018499
28708,2.01009E+11,700 BLOCK JUDSON ST,6/15/2010,2010,9,600,12,615,39.9692139,-75.17552825
29343,2.01009E+11,1600 BLOCK WALNUT ST,6/18/2010,2010,9,500,16,615,39.9497872,-75.16773613
29798,2.01009E+11,2200 BLOCK DELANCEY PL,6/20/2010,2010,9,450,11,615,39.9480093,-75.17808004
30628,2.01009E+11,1500 BLOCK SANSOM ST,6/25/2010,2010,9,650,15,615,39.9503441,-75.16600218
31072,2.01009E+11,100 BLOCK S 19TH ST,6/28/2010,2010,9,1000,9,615,39.9512661,-75.172069
31657,2.01009E+11,1600 BLOCK WALNUT ST,6/24/2010,2010,9,360,10,615,39.9497476,-75.16755923
32610,2.01009E+11,2000 BLOCK SANSOM ST,7/6/2010,2010,9,500,15,615,39.9513407,-75.17392171
32848,2.01009E+11,2100 BLOCK SPRUCE ST,7/7/2010,2010,9,200,19,615,39.948485,-75.17663476
33541,2.01009E+11,S 20TH ST  / PINE ST,7/11/2010,2010,9,500,13,615,39.946762,-75.17463051
33547,2.01009E+11,1800 BLOCK VINE ST,7/11/2010,2010,9,400,14,615,39.958912,-75.16878113
33603,2.01009E+11,S 15TH ST / SPRUCE ST,7/11/2010,2010,9,400,21,615,39.9472041,-75.16644272
33736,2.01009E+11,1400 BLOCK SPRUCE ST,7/12/2010,2010,9,800,17,615,39.9470812,-75.16537695
33831,2.01009E+11,1800 BLOCK CARLTON ST,7/13/2010,2010,9,300,9,615,39.9599971,-75.16891834
34984,2.01009E+11,1800 BLOCK CALLOWHILL ST,7/19/2010,2010,9,600,14,615,39.9604376,-75.16872317
35538,2.01009E+11,LLOYD HALL @ 810 KELLY DR,7/22/2010,2010,9,500,12,615,39.9694295,-75.18515717
36074,2.01009E+11,800 BLOCK N 23RD ST,7/25/2010,2010,9,0,18,635,39.9719698,-75.17767254
36596,2.01009E+11,N 23RD ST  / FAIRMOUNT AV,7/28/2010,2010,9,650,19,615,39.9673542,-75.17538458
36599,2.01009E+11,KELLY DR / SEDGLEY DR,7/28/2010,2010,9,500,19,615,39.9693533,-75.18469604
36706,2.01009E+11,1900 BLOCK VINE ST,7/29/2010,2010,9,1200,12,615,39.9590963,-75.17038007
37419,2.01009E+11,KELLY DR  / WATER WORKS DR,8/2/2010,2010,9,300,19,615,39.9693533,-75.18469604
37522,2.01009E+11,1500 BLOCK GREEN ST,7/28/2010,2010,9,800,11,615,39.9640209,-75.16284089
38589,2.01009E+11,N 20TH ST  / RACE ST,8/9/2010,2010,9,600,16,615,39.9574391,-75.17240576
39376,2.01009E+11,S 17TH ST / LOCUST ST,8/13/2010,2010,9,500,18,615,39.9488128,-75.16934318
39802,2.01009E+11,2500 BLOCK SPRING GARDEN ST,8/16/2010,2010,9,700,10,615,39.964112,-75.17996873
39992,2.01009E+11,1900 BLOCK VINE ST,8/17/2010,2010,9,600,11,615,39.9591127,-75.17037945
40676,2.01009E+11,1700 BLOCK WALNUT ST,8/20/2010,2010,9,500,23,615,39.9499475,-75.16912167
40682,2.01009E+11,100 BLOCK S 19TH ST,8/20/2010,2010,9,350,23,615,39.9510109,-75.17207868
41664,2.01009E+11,2000 BLOCK LOMBARD ST,8/17/2010,2010,9,374,13,615,39.9459604,-75.17562426
41689,2.01009E+11,1800 BLOCK SPRUCE ST,8/27/2010,2010,9,1350,16,615,39.9478055,-75.1712012
41986,2.01009E+11,200 BLOCK S 21ST ST,8/29/2010,2010,9,700,12,615,39.9499715,-75.17593617
42035,2.01009E+11,200 BLOCK S 17TH ST,8/27/2010,2010,9,50,19,625,39.9499448,-75.16912178
43260,2.01009E+11,1800 BLOCK PINE ST,9/6/2010,2010,9,225,17,615,39.9463871,-75.17175456
43903,2.01009E+11,1500 BLOCK MARKET ST,9/10/2010,2010,9,350,16,615,39.9526257,-75.1654872
44080,2.01009E+11,1600 BLOCK CHESTNUT ST,9/11/2010,2010,9,1000,15,615,39.9512668,-75.16721602
44355,2.01009E+11,2200 BLOCK MARKET ST,9/13/2010,2010,9,325,12,615,39.9540213,-75.17674624
44537,2.01009E+11,BOAT HOUSE ROW @ 810 KELLY DR,9/14/2010,2010,9,0,17,615,39.9693533,-75.18469604
44538,2.01009E+11,800 BLOCK KELLY DR,9/14/2010,2010,9,1000,18,615,39.9693549,-75.18476736
44554,2.01009E+11,1800 BLOCK WALNUT ST,9/14/2010,2010,9,300,20,615,39.950243,-75.17139416
44663,2.01009E+11,1700 BLOCK MARKET ST,9/13/2010,2010,9,800,11,615,39.9530619,-75.16900337
45464,2.01009E+11,2100 BLOCK LOCUST ST,9/20/2010,2010,9,750,0,615,39.9497391,-75.17683704
45541,2.01009E+11,600 BLOCK WATER WORKS DR,9/20/2010,2010,9,500,15,615,39.9660403,-75.18317935
45546,2.01009E+11,ART MUSEUM @ 2500 SPRING GARDEN ST,9/20/2010,2010,9,200,15,615,39.9632797,-75.17714503
45606,2.01009E+11,2400 BLOCK MEREDITH ST,9/21/2010,2010,9,415,0,615,39.9684419,-75.17698521
45756,2.01009E+11,2300 BLOCK MARKET ST,9/22/2010,2010,9,250,20,615,39.954164,-75.17784707
46175,2.01009E+11,N 16TH ST / JOHN F KENNEDY BLVD,9/23/2010,2010,9,500,22,615,39.9538074,-75.16661985
46557,2.01009E+11,300 BLOCK S BROAD ST,9/26/2010,2010,9,300,1,615,39.9466325,-75.16496585
47093,2.01009E+11,ART MUSEUM @ 2500 SPRING GARDEN ST,9/29/2010,2010,9,1500,11,615,39.9632797,-75.17714503
47116,2.01009E+11,KELLY DR  / SEDGLEY DR,9/29/2010,2010,9,0,15,635,39.9693533,-75.18469604
47680,2.01009E+11,1500 BLOCK BROWN ST,10/3/2010,2010,9,120,1,625,39.9681857,-75.1625395
47749,2.01009E+11,S 21ST ST  / SANSOM ST,10/3/2010,2010,9,500,14,615,39.9515366,-75.17555573
48418,2.01009E+11,1500 BLOCK MARKET ST,10/7/2010,2010,9,850,21,615,39.9526257,-75.1654872
48578,2.01009E+11,0 BLOCK FRANKLIN TOWN BLVD,10/8/2010,2010,9,1400,18,615,39.9598546,-75.16771037
48583,2.01009E+11,1500 BLOCK GREEN ST,10/8/2010,2010,9,100,19,625,39.9640115,-75.16291263
49103,2.01009E+11,1700 BLOCK JOHN F KENNEDY BLVD,10/11/2010,2010,9,700,22,615,39.9540254,-75.16825307
49328,2.01009E+11,100 BLOCK S 18TH ST,10/12/2010,2010,9,800,23,615,39.9516612,-75.1703412
50061,2.01009E+11,2100 BLOCK CHESTNUT ST,10/17/2010,2010,9,1500,10,615,39.9522943,-75.17541997
50138,2.01009E+11,1600 BLOCK ARCH ST,10/17/2010,2010,9,1600,23,615,39.9548214,-75.16640287
51440,2.01009E+11,2000 BLOCK RITTENHOUSE SQ,10/24/2010,2010,9,2500,10,615,39.9488247,-75.17451665
51546,2.01009E+11,1700 BLOCK SPRING GARDEN ST,10/25/2010,2010,9,120,22,625,39.9629942,-75.16627051
51736,2.01009E+11,1700 BLOCK LOCUST ST,10/26/2010,2010,9,1200,20,615,39.9489195,-75.17030255
52091,2.01009E+11,2500 BLOCK LOMBARD ST,10/28/2010,2010,9,1900,18,615,39.9467164,-75.18166139
52203,2.01009E+11,2100 BLOCK CHESTNUT ST,10/29/2010,2010,9,250,9,615,39.9523108,-75.17541934
53379,2.01009E+11,CITY HALL @ 1400 JOHN F KENNEDY BLVD,11/3/2010,2010,9,300,14,615,39.9533329,-75.16335491
53741,2.01009E+11,800 BLOCK N 25TH ST,11/7/2010,2010,9,200,17,615,39.9701378,-75.17802747
53883,2.01009E+11,1800 BLOCK CHESTNUT ST,11/7/2010,2010,9,760,14,615,39.9516647,-75.17037674
54273,2.01009E+11,1800 BLOCK WALNUT ST,11/10/2010,2010,9,900,18,615,39.9501364,-75.17068454
54754,2.01009E+11,N 19TH ST  / VINE ST,11/13/2010,2010,9,500,11,615,39.9591009,-75.17034421
54787,2.01009E+11,0 BLOCK FRANKLIN TOWN BLVD,11/13/2010,2010,9,500,15,615,39.9598546,-75.16771037
55819,2.01009E+11,S BROAD ST  / SPRUCE ST,11/19/2010,2010,9,700,17,615,39.9470088,-75.16484449
57201,2.01009E+11,1400 BLOCK CHESTNUT ST,11/28/2010,2010,9,400,16,615,39.9508797,-75.16405491
43714,2.01012E+11,5800 BLOCK WOODLAND AV,5/11/2010,2010,12,300,19,615,39.9323818,-75.2246185
45585,2.01012E+11,S 57TH ST  / WHITBY AV,5/17/2010,2010,12,60,20,625,39.9423256,-75.23384639
48020,2.01012E+11,2000 BLOCK LARRY ST,5/24/2010,2010,12,175,13,625,39.9230186,-75.24333533
49865,2.01012E+11,6700 BLOCK HARLEY AV,5/29/2010,2010,12,60,15,625,39.9156689,-75.22852043
60970,2.01012E+11,S 63RD ST / WHEELER ST,6/30/2010,2010,12,175,11,625,39.9248249,-75.22864449
69945,2.01012E+11,1000 BLOCK S 50TH ST,7/26/2010,2010,12,100,15,625,39.9448077,-75.21958974
81041,2.01012E+11,S 54TH ST  / LINDBERGH BLVD,8/29/2010,2010,12,50,23,625,39.9334981,-75.21558728
86347,2.01012E+11,2500 BLOCK S 68TH ST,9/16/2010,2010,12,700,16,615,39.9192308,-75.2342732
94014,2.01012E+11,5700 BLOCK CHESTER AV,10/11/2010,2010,12,150,20,625,39.9361302,-75.22797535
97676,2.01012E+11,S 63RD ST  / WOODLAND AV,10/22/2010,2010,12,100,19,625,39.9274108,-75.23172322
23479,2.01014E+11,200 BLOCK E CLIVEDEN ST,4/6/2010,2010,14,200,18,615,40.050951,-75.17893068
43799,2.01014E+11,CARPENTER LA / GREENE ST,6/19/2010,2010,14,200,17,615,40.0463862,-75.1958983
47023,2.01014E+11,7900 BLOCK LINCOLN DR,6/30/2010,2010,14,1500,18,615,40.0674457,-75.20300481
47676,2.01014E+11,E SEDGWICK ST  / WILLIAMS AV,7/3/2010,2010,14,100,20,625,40.0743996,-75.17039168
49131,2.01014E+11,0 BLOCK W CHELTEN AV,7/7/2010,2010,14,100,18,625,40.0346507,-75.17593977
51998,2.01014E+11,7700 BLOCK CRITTENDEN ST,7/17/2010,2010,14,150,15,625,40.0724267,-75.19320185
53293,2.01014E+11,800 BLOCK W SEDGWICK ST,7/22/2010,2010,14,975,8,615,40.0441282,-75.20019966
60425,2.01014E+11,8200 BLOCK ARDLEIGH ST,8/15/2010,2010,14,3000,12,615,40.0748406,-75.2019764
62615,2.01014E+11,100 BLOCK W CHELTEN AV,8/24/2010,2010,14,1200,19,615,40.0324412,-75.17820287
64198,2.01014E+11,8700 BLOCK GERMANTOWN AV,8/30/2010,2010,14,1000,12,615,40.077364,-75.20903148
66971,2.01014E+11,7800 BLOCK LINCOLN DR,9/9/2010,2010,14,150,8,625,40.0654847,-75.20175594
68750,2.01014E+11,100 BLOCK W SPRINGFIELD AV,9/16/2010,2010,14,1000,8,615,40.0681325,-75.20115605
74119,2.01014E+11,700 BLOCK WESTVIEW AV,10/8/2010,2010,14,500,15,615,40.0443314,-75.19636869
84036,2.01024E+11,1900 BLOCK E ALLEGHENY AV,10/4/2010,2010,24,150,15,625,39.9951621,-75.11220026
90100,2.01024E+11,2800 BLOCK KENSINGTON AV,10/26/2010,2010,24,300,17,615,39.9914531,-75.12255604
92848,2.01024E+11,2800 BLOCK ARAMINGO AV,11/5/2010,2010,24,250,18,615,39.9836824,-75.11543083
93397,2.01024E+11,2300 BLOCK CASTOR AV,11/7/2010,2010,24,50,16,625,39.9957831,-75.09553636
39212,2.01025E+11,100 BLOCK W HUNTING PARK AV,4/28/2010,2010,25,200,14,615,40.0138689,-75.1260459
52898,2.01025E+11,3200 BLOCK BOUDINOT ST,6/5/2010,2010,25,140,19,625,39.9976958,-75.12220735
53387,2.01025E+11,2900 BLOCK N BROAD ST,6/7/2010,2010,25,640,11,615,39.996815,-75.15398567
66586,2.01025E+11,3200 BLOCK E ALLEGHENGY AV,7/16/2010,2010,25,90,15,625,39.9996767,-75.13020685
67397,2.01025E+11,GERMANTOWN AV  / W SOMERSET ST,7/18/2010,2010,25,200,19,615,39.9946653,-75.14746215
80266,2.01025E+11,N 8TH ST  / W ALLEGHENY AV,8/26/2010,2010,25,210,19,615,40.0003774,-75.14345799
80459,2.01025E+11,3800 BLOCK N MARSHALL ST,8/27/2010,2010,25,300,9,615,40.009609,-75.13928209
85942,2.01025E+11,100 BLOCK W CLEARFIELD ST,9/13/2010,2010,25,500,13,615,39.996986,-75.12984063
96885,2.01025E+11,3400 BLOCK CRYSTAL ST,10/18/2010,2010,25,75,13,625,40.0012512,-75.11796305
96968,2.01025E+11,1300 BLOCK W SELTZER ST,10/18/2010,2010,25,0,18,635,39.9948425,-75.15213293
97551,2.01025E+11,2700 BLOCK N PARK AV,10/20/2010,2010,25,500,11,615,39.9937982,-75.15331547
114804,2.01025E+11,500 BLOCK W GLENWOOD ST,12/10/2010,2010,25,500,19,615,40.0027988,-75.13786554
4775,2.01026E+11,1100 BLOCK MARLBOROUGH ST,1/27/2010,2010,26,600,19,615,39.9686114,-75.13118494
14610,2.01026E+11,1800 BLOCK N 10TH ST,3/21/2010,2010,26,200,17,615,39.9797106,-75.1505698
14691,2.01026E+11,2200 BLOCK TAGGERT ST,3/23/2010,2010,26,103,7,625,39.9764304,-75.12638562
15441,2.01026E+11,2300 BLOCK N HOWARD ST,3/26/2010,2010,26,950,15,615,39.985663,-75.13309794
27561,2.01026E+11,300 BLOCK E GIRARD AV,5/23/2010,2010,26,295,1,615,39.9698976,-75.13134951
27620,2.01026E+11,2600 BLOCK EMERALD ST,5/23/2010,2010,26,300,11,615,39.987596,-75.12406198
28173,2.01026E+11,500 BLOCK E WILDEY ST,5/26/2010,2010,26,104,0,625,39.9699535,-75.12742104
29515,2.01026E+11,2300 BLOCK MEMPHIS ST,5/30/2010,2010,26,79,17,625,39.9789079,-75.12604002
30056,2.01026E+11,2100 BLOCK E YORK ST,6/2/2010,2010,26,1500,7,615,39.980872,-75.12714223
31345,2.01026E+11,900 BLOCK N 4TH ST,6/8/2010,2010,26,250,23,615,39.9665777,-75.1437912
33041,2.01026E+11,1000 BLOCK N AMERICAN ST,6/16/2010,2010,26,100,19,625,39.9668183,-75.1409623
35033,2.01026E+11,2500 BLOCK ARAMINGO AV,6/25/2010,2010,26,100,23,625,39.9764185,-75.11974639
37080,2.01026E+11,N 2ND ST  / W BERKS ST,7/4/2010,2010,26,100,0,625,39.9791636,-75.1374894
38583,2.01026E+11,1800 BLOCK SEPVIVA ST,7/12/2010,2010,26,200,9,615,39.9777322,-75.13047629
38587,2.01026E+11,1000 BLOCK N ORIANNA ST,7/12/2010,2010,26,450,10,615,39.9672791,-75.14287198
39370,2.01026E+11,N FRONT ST  / W GIRARD AV,7/16/2010,2010,26,400,16,615,39.9688915,-75.13624257
41323,2.01026E+11,1800 BLOCK N 10TH ST,7/24/2010,2010,26,206,13,615,39.9793555,-75.15065478
43392,2.01026E+11,2500 BLOCK CEDAR ST,8/4/2010,2010,26,710,16,615,39.9803723,-75.12066425
44113,2.01026E+11,1800 BLOCK N 7TH ST,8/8/2010,2010,26,225,0,615,39.9789525,-75.14656491
44432,2.01026E+11,SHACKAMAXON ST  / E GIRARD AV,8/9/2010,2010,26,320,18,615,39.9690725,-75.13370138
44870,2.01026E+11,2200 BLOCK E CUMBERLAND ST,8/11/2010,2010,26,600,9,615,39.9814818,-75.12426269
44919,2.01026E+11,1300 BLOCK N LAWRENCE ST,8/12/2010,2010,26,150,13,625,39.9713946,-75.14378486
46182,2.01026E+11,700 BLOCK BELGRADE ST,8/16/2010,2010,26,100,10,625,39.9747199,-75.12748688
46606,2.01026E+11,1100 BLOCK E PALMER ST,8/20/2010,2010,26,200,11,615,39.9699457,-75.12792106
46614,2.01026E+11,E CUMBERLAND ST  / E THOMPSON ST,8/20/2010,2010,26,1500,12,615,39.9761027,-75.11950873
47491,2.01026E+11,MEMPHIS ST  / E HAGERT ST,8/25/2010,2010,26,75,0,625,39.9797391,-75.12443716
47547,2.01026E+11,2400 BLOCK ARAMINGO AV,8/25/2010,2010,26,700,10,615,39.9763691,-75.1197483
48888,2.01026E+11,1300 BLOCK E SUSQUEHANNA AV,8/30/2010,2010,26,200,17,615,39.9740175,-75.12583629
49672,2.01026E+11,400 BLOCK E THOMPSON ST,9/4/2010,2010,26,800,2,615,39.9720495,-75.13008862
49754,2.01026E+11,2400 BLOCK GAUL ST,9/4/2010,2010,26,120,11,625,39.9776337,-75.12316202
52151,2.01026E+11,1000 BLOCK N AMERICAN ST,9/16/2010,2010,26,400,18,615,39.9668183,-75.1409623
53228,2.01026E+11,100 BLOCK W GIRARD AVE,9/22/2010,2010,26,94,22,625,39.968886,-75.13624278
53344,2.01026E+11,1200 BLOCK N FRONT ST,9/23/2010,2010,26,100,12,625,39.9689162,-75.13624162
54540,2.01026E+11,800 BLOCK E THOMPSON ST,9/28/2010,2010,26,300,23,615,39.9742693,-75.12375619
58516,2.01026E+11,2600 BLOCK ARAMINGO AV,10/17/2010,2010,26,150,18,625,39.9805061,-75.11787451
58721,2.01026E+11,2500 BLOCK ARAMINGO AV,10/18/2010,2010,26,85,20,625,39.9775054,-75.11924022
59718,2.01026E+11,2100 BLOCK E HAZZARD ST,10/23/2010,2010,26,300,10,615,39.9841892,-75.12412231
59792,2.01026E+11,1800 BLOCK N 10TH ST,10/22/2010,2010,26,800,18,615,39.9793555,-75.15065478
60126,2.01026E+11,N RANDOLPH ST  / W GIRARD AV,10/25/2010,2010,26,500,10,615,39.9703103,-75.14586101
60230,2.01026E+11,1800 BLOCK N 10TH ST,10/25/2010,2010,26,200,22,615,39.9793555,-75.15065478
61756,2.01026E+11,1700 BLOCK N 10TH ST,10/20/2010,2010,26,200,18,615,39.9777842,-75.1510005
66914,2.01026E+11,800 BLOCK ALMOND ST,11/23/2010,2010,26,572,11,615,39.9744678,-75.1257118
69599,2.01026E+11,2500 BLOCK FRANKFORD AV,12/10/2010,2010,26,20,5,635,39.9832809,-75.12583537
57501,2.01035E+11,4900 BLOCK N HUTCHINSON ST,7/20/2010,2010,35,40,4,635,40.027273,-75.13938856
63318,2.01035E+11,600 BLOCK W OLNEY AV,8/7/2010,2010,35,100,19,625,40.036806,-75.13337666
67224,2.01035E+11,5100 BLOCK N FAIRHILL ST,8/21/2010,2010,35,180,18,625,40.0291308,-75.13317242
79547,2.01035E+11,2100 BLOCK CHURCH LA,10/3/2010,2010,35,200,19,615,40.0455663,-75.15612259
98544,2.01035E+11,N FRONT ST  / E OLNEY AV,12/12/2010,2010,35,600,20,615,40.0352891,-75.12143049
3822,2.01039E+11,2100 BLOCK W CAMBRIA ST,1/20/2010,2010,39,500,16,615,39.9984877,-75.16531271
18933,2.01039E+11,4500 BLOCK FERNHILL RD,4/4/2010,2010,39,80,18,625,40.0203803,-75.16551495
24243,2.01039E+11,2900 BLOCK N 23RD ST,4/26/2010,2010,39,200,14,615,39.9998895,-75.16829461
25595,2.01039E+11,4000 BLOCK RIDGE AVE,5/2/2010,2010,39,500,20,615,40.0079312,-75.19138093
27692,2.01039E+11,3300 BLOCK N BROAD ST,5/11/2010,2010,39,500,11,615,40.0038132,-75.15243248
35867,2.01039E+11,3000 BLOCK N BROAD ST,6/15/2010,2010,39,100,11,625,39.998529,-75.15363447
38963,2.01039E+11,2700 BLOCK W SILVER ST,6/28/2010,2010,39,100,9,625,39.9974837,-75.17538481
39361,2.01039E+11,3300 BLOCK AINSLIE ST,6/30/2010,2010,39,170,1,625,40.0141296,-75.18707565
43676,2.01039E+11,5200 BLOCK GERMANTOWN AV,7/18/2010,2010,39,100,17,625,40.031526,-75.16776993
45393,2.01039E+11,2900 BLOCK W LEHIGH AV,7/25/2010,2010,39,685,19,615,39.9970583,-75.1785789
47804,2.01039E+11,1900 BLOCK DALKEITH ST,8/5/2010,2010,39,0,4,615,40.0187146,-75.15789878
50303,2.01039E+11,3200 BLOCK N BROAD ST,8/16/2010,2010,39,30,13,635,40.0025696,-75.15269432
51946,2.01039E+11,3200 BLOCK N CARLISLE ST,8/22/2010,2010,39,300,17,615,40.0023444,-75.15366712
53036,2.01039E+11,2900 BLOCK N 26TH ST,8/28/2010,2010,39,150,12,625,39.9997559,-75.17322753
54303,2.01039E+11,3700 BLOCK N 17TH ST,9/2/2010,2010,39,80,17,625,40.0098978,-75.15602112
59759,2.01039E+11,3800 BLOCK N 16TH ST,9/25/2010,2010,39,150,17,625,40.0118098,-75.15398371
64860,2.01039E+11,400 BLOCK WINONA ST,10/16/2010,2010,39,100,17,625,40.0268699,-75.17873548
12161,2.01101E+11,1600 BLOCK SNYDER AV,3/24/2011,2011,1,150,18,625,39.9249462,-75.17362857
22020,2.01101E+11,1400 BLOCK SNYDER AV,5/22/2011,2011,1,730,16,615,39.9243654,-75.16977401
24521,2.01101E+11,2400 BLOCK S BANCROFT ST,6/5/2011,2011,1,0,11,615,39.9208719,-75.17443905
24652,2.01101E+11,2400 BLOCK S MOLE ST,6/6/2011,2011,1,350,1,615,39.9207263,-75.17335238
30351,2.01101E+11,2300 BLOCK S 15TH ST,7/6/2011,2011,1,0,3,625,39.921822,-75.17205462
30814,2.01101E+11,1800 BLOCK SIGEL ST,7/8/2011,2011,1,1000,21,615,39.92808,-75.17592058
32185,2.01101E+11,2000 BLOCK PATTISON AVE,7/16/2011,2011,1,380,18,615,39.9065828,-75.18345894
34469,2.01101E+11,2300 BLOCK OREGON AV,7/30/2011,2011,1,600,16,615,39.9186539,-75.18608711
36462,2.01101E+11,1500 BLOCK MIFFLIN ST,8/12/2011,2011,1,500,18,615,39.9269916,-75.17087675
37490,2.01101E+11,1800 BLOCK ROSEBERRY ST,8/17/2011,2011,1,0,13,615,39.920796,-75.17752928
40535,2.01101E+11,1400 BLOCK SNYDER AV,9/4/2011,2011,1,300,20,615,39.9243654,-75.16977401
41554,2.01101E+11,2400 BLOCK S 21ST ST,9/10/2011,2011,1,500,11,615,39.9217922,-75.18196436
49948,2.01101E+11,1700 BLOCK MIFFLIN ST,11/2/2011,2011,1,160,12,625,39.9274315,-75.17429279
59050,2.01101E+11,1500 BLOCK MIFFLIN ST,12/31/2011,2011,1,0,9,625,39.927062,-75.17141746
477,2.01102E+11,5900 BLOCK RISING SUN AV,1/3/2011,2011,2,100,17,625,40.0445197,-75.10180472
16884,2.01102E+11,7500 BLOCK ALMA ST,3/19/2011,2011,2,200,19,615,40.0549575,-75.06396785
37410,2.01102E+11,800 BLOCK UNRUH AV,6/8/2011,2011,2,450,17,615,40.0498557,-75.08596859
40920,2.01102E+11,6800 BLOCK RISING SUN AVE,6/20/2011,2011,2,109,19,625,40.054576,-75.09084733
43725,2.01102E+11,1200 BLOCK FRIENDSHIP ST,7/1/2011,2011,2,750,12,615,40.0514971,-75.07352612
44460,2.01102E+11,7000 BLOCK CALVERT ST,7/5/2011,2011,2,700,16,615,40.0417685,-75.0589287
46843,2.01102E+11,7400 BLOCK ALMA ST,7/13/2011,2011,2,210,9,615,40.0539577,-75.06490875
46845,2.01102E+11,900 BLOCK TYSON AV,7/15/2011,2011,2,400,8,615,40.0526862,-75.08100221
48169,2.01102E+11,2000 BLOCK TYSON AV,7/20/2011,2011,2,225,20,615,40.0436001,-75.06459483
48956,2.01102E+11,JEANES HOSPITAL @ 7600 CENTRAL AV,7/24/2011,2011,2,100,16,625,40.0686568,-75.08708419
48999,2.01102E+11,5800 BLOCK WEYMOUTH ST,7/24/2011,2011,2,200,22,615,40.0458646,-75.10729722
49655,2.01102E+11,6600 BLOCK OXFORD AV,7/27/2011,2011,2,100,21,625,40.0493532,-75.0866419
50511,2.01102E+11,2100 BLOCK FRIENDSHIP ST,7/26/2011,2011,2,230,12,615,40.0443811,-75.06078194
50917,2.01102E+11,1200 BLOCK VAN KIRK ST,8/2/2011,2011,2,125,12,625,40.034439,-75.08539188
51407,2.01102E+11,500 BLOCK E GODFREY AV,8/4/2011,2011,2,100,16,625,40.0408508,-75.10580331
57004,2.01102E+11,1000 BLOCK LONGSHORE AVE,8/26/2011,2011,2,1500,17,615,40.0505443,-75.08014132
59053,2.01102E+11,7000 BLOCK HORROCKS ST,9/7/2011,2011,2,1999,18,615,40.0447562,-75.06645483
65195,2.01102E+11,1700 BLOCK COTTMAN AVE,10/2/2011,2011,2,250,11,615,40.0542295,-75.07146339
67248,2.01102E+11,6400 BLOCK ALGON AV,10/12/2011,2011,2,0,13,635,40.0444029,-75.08439975
69700,2.01102E+11,1800 BLOCK CHANDLER ST,10/22/2011,2011,2,1000,19,615,40.0605195,-75.06223469
76482,2.01102E+11,7400 BLOCK BUSTLETON AV,11/20/2011,2011,2,65,14,625,40.0499227,-75.05814629
7769,2.01103E+11,1000 BLOCK SOUTH ST,2/4/2011,2011,3,250,17,615,39.9428662,-75.15863585
11949,2.01103E+11,300 BLOCK SOUTH ST,2/22/2011,2011,3,150,21,625,39.9413966,-75.14776545
16280,2.01103E+11,1000 BLOCK MONTROSE ST,3/13/2011,2011,3,450,9,615,39.9387251,-75.16029421
20208,2.01103E+11,1100 BLOCK S 12TH ST,3/29/2011,2011,3,100,10,625,39.9361174,-75.16339684
21517,2.01103E+11,1600 BLOCK S CHRISTOPHER COLUMBUS BLVD,4/4/2011,2011,3,159,14,625,39.9266929,-75.1450019
25368,2.01103E+11,700 BLOCK S 8TH ST,10/31/2010,2011,3,575,13,615,39.9399594,-75.15609711
26033,2.01103E+11,2100 BLOCK S CHRISTOPHER COLUMBUS BLVD,4/22/2011,2011,3,250,17,615,39.9206121,-75.14136976
27506,2.01103E+11,0 BLOCK SNYDER AV,4/28/2011,2011,3,15,3,635,39.9204835,-75.13900575
28479,2.01103E+11,400 BLOCK SOUTH ST,5/1/2011,2011,3,200,12,615,39.941697,-75.15016956
28823,2.01103E+11,400 BLOCK WATKINS ST,5/2/2011,2011,3,2000,19,615,39.9267179,-75.15289388
28877,2.01103E+11,1800 BLOCK S 11TH ST,5/2/2011,2011,3,800,22,615,39.9267897,-75.16384419
